X,Y,Layer1
73.5,20.5,2.9126208
74.0,20.5,3.366677
74.5,20.5,3.0280654
75.0,20.5,2.492643
75.5,20.5,2.7947402
76.0,20.5,2.8834946
76.5,20.5,2.8503668
77.0,20.5,2.5989113
77.5,20.5,2.98877
78.0,20.5,2.801062
78.5,20.5,2.5764787
79.0,20.5,2.5689723
79.5,20.5,2.4433022
80.0,20.5,2.3622465
80.5,20.5,2.2437913
81.0,20.5,2.6142569
81.5,20.5,2.64668
82.0,20.5,2.0739183
82.5,20.5,2.264446
83.0,20.5,2.1980865
83.5,20.5,2.268224
84.0,20.5,2.291625
84.5,20.5,2.1930785
85.0,20.5,1.9770976
85.5,20.5,2.4028907
86.0,20.5,2.7483947
86.5,20.5,3.1563776
87.0,20.5,4.837488
87.5,20.5,5.039742
88.0,20.5,4.9397287
88.5,20.5,4.8204517
89.0,20.5,4.7040424
69.5,20.0,5.172155
70.0,20.0,5.191098
70.5,20.0,5.2892146
71.0,20.0,5.405491
71.5,20.0,5.4347334
72.0,20.0,5.0560284
72.5,20.0,4.489953
73.0,20.0,2.7733927
73.5,20.0,3.1740942
74.0,20.0,3.3024187
74.5,20.0,3.10943
75.0,20.0,2.7710073
75.5,20.0,2.8491957
76.0,20.0,2.7413187
76.5,20.0,2.8677676
77.0,20.0,2.9150636
77.5,20.0,2.8346915
78.0,20.0,2.5509353
78.5,20.0,2.36442
79.0,20.0,2.3943098
79.5,20.0,2.2288315
80.0,20.0,2.2775857
80.5,20.0,2.1415923
81.0,20.0,2.1281798
81.5,20.0,2.64027
82.0,20.0,2.5845385
82.5,20.0,2.1623247
83.0,20.0,2.2486598
83.5,20.0,2.196132
84.0,20.0,2.24574
84.5,20.0,1.9030704
85.0,20.0,2.161314
85.5,20.0,3.1618917
86.0,20.0,3.469707
86.5,20.0,4.658974
87.0,20.0,5.0916176
87.5,20.0,5.029927
88.0,20.0,4.9330587
88.5,20.0,4.821761
70.0,19.5,5.232358
70.5,19.5,5.258707
71.0,19.5,5.2747035
71.5,19.5,5.278491
72.0,19.5,4.8952365
72.5,19.5,4.450995
73.0,19.5,2.4018948
73.5,19.5,2.4086921
74.0,19.5,3.4037695
74.5,19.5,2.861439
75.0,19.5,2.7809074
75.5,19.5,2.7574177
76.0,19.5,2.6453004
76.5,19.5,2.685324
77.0,19.5,2.7164948
77.5,19.5,2.749823
78.0,19.5,2.4453483
78.5,19.5,2.4013188
79.0,19.5,2.3239048
79.5,19.5,2.4075189
80.0,19.5,1.9951487
80.5,19.5,1.7377592
81.0,19.5,2.2204437
81.5,19.5,2.3059642
82.0,19.5,2.5818686
82.5,19.5,2.6704936
83.0,19.5,2.7329717
83.5,19.5,1.9265382
84.0,19.5,1.9951527
84.5,19.5,2.1223502
85.0,19.5,3.281209
85.5,19.5,4.983661
86.0,19.5,5.1375604
86.5,19.5,5.0971527
87.0,19.5,5.0751047
87.5,19.5,5.0199394
88.0,19.5,4.923931
71.5,19.0,5.1248903
72.0,19.0,4.7569065
72.5,19.0,4.3800955
73.0,19.0,2.6693125
73.5,19.0,2.763211
74.0,19.0,3.1822188
74.5,19.0,3.3244538
75.0,19.0,3.1625073
75.5,19.0,3.0134056
76.0,19.0,2.8674397
76.5,19.0,2.682122
77.0,19.0,2.6921132
77.5,19.0,2.7729359
78.0,19.0,2.8506947
78.5,19.0,2.5400388
79.0,19.0,2.2260764
79.5,19.0,2.4374003
80.0,19.0,2.0135157
80.5,19.0,1.694199
81.0,19.0,1.9486607
81.5,19.0,2.3038983
82.0,19.0,2.4103289
82.5,19.0,2.6328473
83.0,19.0,2.773397
83.5,19.0,1.9413909
84.0,19.0,1.9580959
84.5,19.0,3.084049
85.0,19.0,5.235026
85.5,19.0,5.2307196
86.0,19.0,5.1698546
86.5,19.0,5.134582
87.0,19.0,5.1042037
87.5,19.0,5.0211763
71.5,18.5,5.005396
72.0,18.5,4.6724443
72.5,18.5,4.299605
73.0,18.5,2.9666195
73.5,18.5,3.0040562
74.0,18.5,3.0361037
74.5,18.5,3.185886
75.0,18.5,3.2516096
75.5,18.5,3.2393253
76.0,18.5,3.2830796
76.5,18.5,3.1258285
77.0,18.5,3.0682013
77.5,18.5,2.8000395
78.0,18.5,2.7632806
78.5,18.5,2.8007343
79.0,18.5,2.7580824
79.5,18.5,2.6867838
80.0,18.5,2.140397
80.5,18.5,1.9353036
81.0,18.5,1.7264361
81.5,18.5,1.9885578
82.0,18.5,1.8179076
82.5,18.5,2.376767
83.0,18.5,2.4045632
83.5,18.5,2.1688576
84.0,18.5,2.797958
84.5,18.5,4.790911
85.0,18.5,5.2309275
85.5,18.5,5.2173486
86.0,18.5,5.204577
86.5,18.5,5.179385
71.5,18.0,5.0497856
72.0,18.0,4.6722455
72.5,18.0,4.2306814
73.0,18.0,3.400786
73.5,18.0,2.6730163
74.0,18.0,3.396002
74.5,18.0,3.1958034
75.0,18.0,3.1590161
75.5,18.0,3.1314185
76.0,18.0,3.3014965
76.5,18.0,3.2827477
77.0,18.0,3.101601
77.5,18.0,3.2057712
78.0,18.0,3.0718977
78.5,18.0,3.2336614
79.0,18.0,3.278077
79.5,18.0,3.0799053
80.0,18.0,2.5799367
80.5,18.0,2.1385956
81.0,18.0,1.9233757
81.5,18.0,1.9567323
82.0,18.0,2.109557
82.5,18.0,2.4684222
83.0,18.0,2.604079
83.5,18.0,3.833662
84.0,18.0,5.2406454
84.5,18.0,5.337019
85.0,18.0,5.3525033
85.5,18.0,5.3572507
72.0,17.5,4.6562595
72.5,17.5,4.1221695
73.0,17.5,3.714828
73.5,17.5,2.3267925
74.0,17.5,3.283809
74.5,17.5,3.5380778
75.0,17.5,3.1598427
75.5,17.5,3.0406706
76.0,17.5,3.0511742
76.5,17.5,2.9918802
77.0,17.5,2.832663
77.5,17.5,2.86568
78.0,17.5,3.2677052
78.5,17.5,3.0308497
79.0,17.5,3.0353959
79.5,17.5,2.869061
80.0,17.5,2.663979
80.5,17.5,2.4699223
81.0,17.5,2.4298577
81.5,17.5,2.4040587
82.0,17.5,2.2774265
82.5,17.5,2.9601383
83.0,17.5,4.230265
83.5,17.5,5.371999
84.0,17.5,5.4790387
84.5,17.5,5.4862423
85.0,17.5,5.4933014
72.0,17.0,4.6558666
72.5,17.0,4.1548023
73.0,17.0,3.9084682
73.5,17.0,2.589454
74.0,17.0,3.4116457
74.5,17.0,3.2513592
75.0,17.0,3.5140555
75.5,17.0,3.364672
76.0,17.0,3.2161462
76.5,17.0,3.0357413
77.0,17.0,2.8067815
77.5,17.0,2.9911225
78.0,17.0,3.2381997
78.5,17.0,3.322139
79.0,17.0,2.955466
79.5,17.0,2.8253243
80.0,17.0,2.835877
80.5,17.0,2.6881258
81.0,17.0,2.9085095
81.5,17.0,2.7730217
82.0,17.0,2.999689
82.5,17.0,4.6265545
83.0,17.0,5.3062663
83.5,17.0,5.419173
84.0,17.0,5.482877
84.5,17.0,5.5120645
72.0,16.5,4.6408157
72.5,16.5,4.205853
73.0,16.5,3.994109
73.5,16.5,2.804421
74.0,16.5,3.1071925
74.5,16.5,3.2860942
75.0,16.5,3.349626
75.5,16.5,3.4231164
76.0,16.5,3.501772
76.5,16.5,3.1530678
77.0,16.5,2.9292724
77.5,16.5,2.9048948
78.0,16.5,2.9729564
78.5,16.5,3.0652294
79.0,16.5,3.193763
79.5,16.5,2.9727418
80.0,16.5,2.9672995
80.5,16.5,2.8620942
81.0,16.5,3.2111142
81.5,16.5,3.828339
82.0,16.5,3.8478165
82.5,16.5,5.1005993
83.0,16.5,5.3433623
83.5,16.5,5.4318557
84.0,16.5,5.480639
72.0,16.0,4.632118
72.5,16.0,4.2337475
73.0,16.0,4.0308285
73.5,16.0,3.2389202
74.0,16.0,2.6935186
74.5,16.0,3.3454223
75.0,16.0,3.338188
75.5,16.0,3.250249
76.0,16.0,3.4700005
76.5,16.0,3.498341
77.0,16.0,3.0432467
77.5,16.0,3.0385168
78.0,16.0,3.0528445
78.5,16.0,2.6986084
79.0,16.0,2.7856092
79.5,16.0,2.701182
80.0,16.0,2.9095702
80.5,16.0,3.2763126
81.0,16.0,3.8937743
81.5,16.0,5.004608
82.0,16.0,5.1260552
82.5,16.0,5.2574167
83.0,16.0,5.351823
83.5,16.0,5.430615
72.0,15.5,4.6149454
72.5,15.5,4.2728863
73.0,15.5,4.0868707
73.5,15.5,3.8429356
74.0,15.5,2.256668
74.5,15.5,2.9985185
75.0,15.5,3.4111352
75.5,15.5,3.492923
76.0,15.5,3.588123
76.5,15.5,3.502371
77.0,15.5,3.3414192
77.5,15.5,3.5037882
78.0,15.5,3.2866411
78.5,15.5,2.5295792
79.0,15.5,2.8326972
79.5,15.5,2.8308902
80.0,15.5,3.1894217
80.5,15.5,4.567829
81.0,15.5,4.8812385
81.5,15.5,5.0921445
82.0,15.5,5.199281
82.5,15.5,5.281218
83.0,15.5,5.356906
72.5,15.0,4.2931476
73.0,15.0,4.148549
73.5,15.0,3.8982415
74.0,15.0,2.8980973
74.5,15.0,2.3972378
75.0,15.0,3.1009948
75.5,15.0,3.54557
76.0,15.0,3.6525853
76.5,15.0,3.9047668
77.0,15.0,3.5502727
77.5,15.0,3.469715
78.0,15.0,3.2555826
78.5,15.0,2.818901
79.0,15.0,2.8455207
79.5,15.0,2.9870298
80.0,15.0,3.7349331
80.5,15.0,4.864148
81.0,15.0,5.0553126
81.5,15.0,5.187516
82.0,15.0,5.279189
73.0,14.5,4.176104
73.5,14.5,4.043858
74.0,14.5,3.800886
74.5,14.5,2.4952743
75.0,14.5,3.1605415
75.5,14.5,3.4643354
76.0,14.5,3.5674047
76.5,14.5,3.8069773
77.0,14.5,3.5755544
77.5,14.5,3.4895976
78.0,14.5,3.379985
78.5,14.5,3.0755363
79.0,14.5,2.8183022
79.5,14.5,3.0505893
80.0,14.5,3.5492954
80.5,14.5,4.892594
81.0,14.5,5.063349
81.5,14.5,5.204263
73.0,14.0,4.0543175
73.5,14.0,3.89888
74.0,14.0,3.5681262
74.5,14.0,2.7693503
75.0,14.0,2.816653
75.5,14.0,3.1284337
76.0,14.0,3.562508
76.5,14.0,3.376477
77.0,14.0,3.3346097
77.5,14.0,3.3749216
78.0,14.0,3.5246649
78.5,14.0,3.193459
79.0,14.0,2.5994759
79.5,14.0,2.6898606
80.0,14.0,3.2372198
80.5,14.0,4.585982
81.0,14.0,4.9189525
81.5,14.0,5.1685987
91.5,14.0,4.941038
92.0,14.0,4.864019
73.0,13.5,3.904548
73.5,13.5,3.7101343
74.0,13.5,3.4239597
74.5,13.5,3.095844
75.0,13.5,2.0320864
75.5,13.5,2.679348
76.0,13.5,3.2294552
76.5,13.5,3.0301855
77.0,13.5,3.1918628
77.5,13.5,3.2503386
78.0,13.5,3.5058274
78.5,13.5,3.2749388
79.0,13.5,2.7259839
79.5,13.5,2.6618474
80.0,13.5,2.962971
80.5,13.5,4.407445
81.0,13.5,4.910838
81.5,13.5,5.1880283
91.5,13.5,4.9447665
92.0,13.5,4.8677616
92.5,13.5,4.807145
93.0,13.5,4.0191054
94.5,13.5,4.343982
72.0,13.0,4.2872686
72.5,13.0,3.9179406
73.0,13.0,3.766278
73.5,13.0,3.5566962
74.0,13.0,3.2915938
74.5,13.0,3.018888
75.0,13.0,1.9399313
75.5,13.0,2.2475421
76.0,13.0,3.5086684
76.5,13.0,3.2286048
77.0,13.0,2.907688
77.5,13.0,3.0467277
78.0,13.0,3.437332
78.5,13.0,3.0362995
79.0,13.0,2.506248
79.5,13.0,2.7693744
80.0,13.0,2.8921688
80.5,13.0,4.614689
81.0,13.0,5.0359263
81.5,13.0,5.2503448
91.5,13.0,4.953728
92.0,13.0,4.88252
92.5,13.0,4.639831
93.0,13.0,3.546916
93.5,13.0,4.507454
94.0,13.0,4.440228
94.5,13.0,4.3311496
95.0,13.0,4.229761
71.5,12.5,4.475019
72.0,12.5,4.1889887
72.5,12.5,3.8308306
73.0,12.5,3.6659024
73.5,12.5,3.467495
74.0,12.5,3.213458
74.5,12.5,2.9178796
75.0,12.5,2.341248
75.5,12.5,1.8676225
76.0,12.5,3.054944
76.5,12.5,3.121453
77.0,12.5,2.9055583
77.5,12.5,2.9454646
78.0,12.5,3.0968812
78.5,12.5,2.6569202
79.0,12.5,2.6886547
79.5,12.5,2.8783827
80.0,12.5,3.534767
80.5,12.5,4.955478
81.0,12.5,5.159924
81.5,12.5,5.3084884
91.5,12.5,4.980468
92.0,12.5,4.891687
92.5,12.5,4.5522356
93.0,12.5,3.5160317
93.5,12.5,4.5176578
94.0,12.5,4.446301
94.5,12.5,4.3565116
95.0,12.5,4.262787
71.0,12.0,4.424905
71.5,12.0,4.3906345
72.0,12.0,4.118844
72.5,12.0,3.7820706
73.0,12.0,3.6632285
73.5,12.0,3.5270061
74.0,12.0,3.3503942
74.5,12.0,3.1085188
75.0,12.0,2.8023212
75.5,12.0,1.8973666
76.0,12.0,2.5427027
76.5,12.0,3.1637688
77.0,12.0,3.164534
77.5,12.0,2.4046483
78.0,12.0,2.5814342
78.5,12.0,2.710368
79.0,12.0,2.7988977
79.5,12.0,3.1014082
80.0,12.0,4.6030045
80.5,12.0,5.1771955
81.0,12.0,5.324696
81.5,12.0,5.4039235
91.0,12.0,5.1371765
91.5,12.0,5.05752
92.0,12.0,4.9657636
92.5,12.0,4.009968
93.0,12.0,4.049779
93.5,12.0,4.616329
94.0,12.0,4.5437255
94.5,12.0,4.4604416
95.0,12.0,4.3728685
71.0,11.5,4.341574
71.5,11.5,4.3242764
72.0,11.5,4.0271482
72.5,11.5,3.7212362
73.0,11.5,3.667727
73.5,11.5,3.6036263
74.0,11.5,3.5158179
74.5,11.5,3.360794
75.0,11.5,2.808551
75.5,11.5,2.207237
76.0,11.5,1.6960129
76.5,11.5,2.705758
77.0,11.5,2.67788
77.5,11.5,2.3742628
78.0,11.5,2.2402039
78.5,11.5,2.786978
79.0,11.5,3.0293133
79.5,11.5,3.2533202
80.0,11.5,5.0465207
80.5,11.5,5.4172893
81.0,11.5,5.5142407
91.0,11.5,5.201383
91.5,11.5,5.1140084
92.0,11.5,4.9949517
92.5,11.5,4.3925056
93.0,11.5,4.817762
93.5,11.5,4.745905
94.0,11.5,4.6429343
94.5,11.5,4.53695
95.0,11.5,4.451883
71.0,11.0,4.215535
71.5,11.0,4.205565
72.0,11.0,3.9243703
72.5,11.0,3.6369286
73.0,11.0,3.6046934
73.5,11.0,3.5536308
74.0,11.0,3.4872231
74.5,11.0,3.3980806
75.0,11.0,2.9643211
75.5,11.0,2.5790012
76.0,11.0,2.0553253
76.5,11.0,3.0886781
77.0,11.0,3.9496481
77.5,11.0,3.8963628
78.0,11.0,3.1311936
78.5,11.0,3.3361516
79.0,11.0,3.4978638
79.5,11.0,3.4084423
80.0,11.0,4.9252276
80.5,11.0,5.510604
91.0,11.0,5.182256
91.5,11.0,5.0866237
92.0,11.0,4.997875
92.5,11.0,4.6154175
93.0,11.0,4.8350253
93.5,11.0,4.742938
94.0,11.0,4.6412377
94.5,11.0,4.528868
71.0,10.5,4.1539655
71.5,10.5,4.145143
72.0,10.5,3.874497
72.5,10.5,3.5876036
73.0,10.5,3.552929
73.5,10.5,3.5264008
74.0,10.5,3.5044785
74.5,10.5,3.4851565
75.0,10.5,3.2984262
75.5,10.5,3.2043772
76.0,10.5,2.870765
76.5,10.5,2.9064233
77.0,10.5,3.9401126
77.5,10.5,3.3230653
78.0,10.5,2.8647497
78.5,10.5,2.853832
79.0,10.5,2.9884589
79.5,10.5,3.5444343
80.0,10.5,5.038394
91.0,10.5,5.142946
91.5,10.5,5.0492096
92.0,10.5,4.973004
92.5,10.5,4.4195986
93.0,10.5,4.8257666
93.5,10.5,4.7316227
94.0,10.5,4.6304097
71.0,10.0,4.0799365
71.5,10.0,4.0777164
72.0,10.0,3.8300734
72.5,10.0,3.5544996
73.0,10.0,3.5286543
73.5,10.0,3.5251458
74.0,10.0,3.5199094
74.5,10.0,3.5280578
75.0,10.0,3.375271
75.5,10.0,3.049572
76.0,10.0,2.5527616
76.5,10.0,1.5155605
77.0,10.0,2.6219192
77.5,10.0,3.3427434
78.0,10.0,2.5221374
78.5,10.0,2.5532424
79.0,10.0,3.268944
91.0,10.0,5.1042585
91.5,10.0,5.023694
92.0,10.0,4.9341063
92.5,10.0,4.850858
93.0,10.0,4.7850347
93.5,10.0,4.707974
94.0,10.0,4.5960045
71.0,9.5,4.0034847
71.5,9.5,4.0042167
72.0,9.5,3.7990184
72.5,9.5,3.5373278
73.0,9.5,3.5002656
73.5,9.5,3.4760253
74.0,9.5,3.469388
74.5,9.5,3.4757657
75.0,9.5,3.2684722
75.5,9.5,2.8473945
76.0,9.5,2.4811234
76.5,9.5,1.8107405
77.0,9.5,2.3045895
77.5,9.5,3.094257
78.0,9.5,2.378002
78.5,9.5,2.8664446
79.0,9.5,4.365204
91.5,9.5,4.979355
92.0,9.5,4.8767757
92.5,9.5,4.774469
93.0,9.5,4.718827
93.5,9.5,4.669261
94.0,9.5,4.581387
94.5,9.5,4.5064325
71.5,9.0,3.9301958
72.0,9.0,3.747734
72.5,9.0,3.5525827
73.0,9.0,3.510826
73.5,9.0,3.5458581
74.0,9.0,3.5574403
74.5,9.0,3.575267
75.0,9.0,3.3107648
75.5,9.0,2.9959073
76.0,9.0,2.884927
76.5,9.0,2.6723464
77.0,9.0,2.85934
77.5,9.0,4.372359
78.0,9.0,3.6612117
78.5,9.0,5.0534286
79.0,9.0,5.898352
91.5,9.0,4.9228077
92.0,9.0,4.8424873
92.5,9.0,4.7290983
93.0,9.0,4.6099377
93.5,9.0,4.6441092
94.0,9.0,4.5580244
94.5,9.0,4.4698663
95.0,9.0,4.3765244
71.5,8.5,3.8726609
72.0,8.5,3.6890981
72.5,8.5,3.5118582
73.0,8.5,3.4904559
73.5,8.5,3.5701735
74.0,8.5,3.6538403
74.5,8.5,3.703617
75.0,8.5,3.4198532
75.5,8.5,3.2303946
76.0,8.5,3.3519945
76.5,8.5,3.3924336
77.0,8.5,2.7868152
77.5,8.5,3.664468
78.0,8.5,4.214703
78.5,8.5,6.1876063
91.5,8.5,4.849317
92.0,8.5,4.7769966
92.5,8.5,4.705168
93.0,8.5,4.6055837
93.5,8.5,4.554913
94.0,8.5,4.4662967
94.5,8.5,4.3665643
95.0,8.5,4.2713294
73.0,8.0,3.4804099
73.5,8.0,3.5614145
75.5,8.0,3.4145188
76.0,8.0,3.582872
76.5,8.0,3.7758293
77.0,8.0,4.5348644
77.5,8.0,6.4718456
78.0,8.0,7.355121
78.5,8.0,6.816535
92.0,8.0,4.685532
92.5,8.0,4.620054
93.0,8.0,4.563046
93.5,8.0,4.169243
94.0,8.0,4.3940387
94.5,8.0,4.294949
95.0,8.0,4.219032
76.0,7.5,3.9813898
76.5,7.5,4.5777125
77.0,7.5,5.576858
77.5,7.5,6.474987
78.0,7.5,6.578118
92.0,7.5,4.587296
92.5,7.5,4.5330596
93.0,7.5,4.5160794
93.5,7.5,4.3774033
94.0,7.5,4.3018527
94.5,7.5,4.2576165
76.5,7.0,4.978061
77.0,7.0,5.5774565
77.5,7.0,5.992985
78.0,7.0,5.9716344
92.5,7.0,4.424669
93.0,7.0,4.4052978
93.5,7.0,4.134094
94.0,7.0,3.6698008
92.5,6.5,4.295332
93.0,6.5,4.2601943
93.5,6.5,4.2344875
94.0,6.5,4.2452645
93.0,6.0,4.163841
93.5,6.0,4.1478777
